code,district_code,regency_code,province_code,name,postal_code
1302032002,130203,1302,13,Surian,27373
1302042001,130204,1302,13,"Alahan Panjang",27371
1302042002,130204,1302,13,"Sungai Nanam",27371
1302042003,130204,1302,13,Salimpat,27371
1302042004,130204,1302,13,"Aie Dingin",27371
1302052001,130205,1302,13,Supayang,27387
1302052002,130205,1302,13,Sirukam,27387
1302052003,130205,1302,13,"Aie Luo",27387
1302062001,130206,1302,13,"Batu Banyak",27384
1302062002,130206,1302,13,"Batu Bajanjang",27384
1302062003,130206,1302,13,"Koto Laweh",27384
1302062004,130206,1302,13,"Limau Lunggo",27384
1302062005,130206,1302,13,"Koto Gadang Koto Anau",27384
1302062006,130206,1302,13,"Selayo Tanang B. Sileh",27384
1302072001,130207,1302,13,Cupak,27365
1302072002,130207,1302,13,Talang,27365
1302072003,130207,1302,13,"Koto Gadang Guguak",27365
1302072004,130207,1302,13,"Jawi Jawi",27365
1302072005,130207,1302,13,"Sungai Janiah",27365
1302072006,130207,1302,13,"Batang Barus",27365
1302072007,130207,1302,13,"Aie Batumbuak",27365
1302072008,130207,1302,13,"Koto Gaek Guguk",27365
1302082001,130208,1302,13,"Muaro Paneh",27381
1302082002,130208,1302,13,Kinari,27381
1302082003,130208,1302,13,"Bukit Tandang",27381
1302082004,130208,1302,13,Parambahan,27381
1302082005,130208,1302,13,Dilam,27381
1302092001,130209,1302,13,Taruang-Taruang,27388
1302092002,130209,1302,13,Siaro-Aro,27388
1302092003,130209,1302,13,Pianggu,27388
1302092004,130209,1302,13,"Sungai Durian",27388
1302092005,130209,1302,13,"Bukik Bais",27388
1302092006,130209,1302,13,"Sungai Jambur",27388
1302092007,130209,1302,13,"Guguak Sarai",27388
1302092008,130209,1302,13,"Koto Laweh",27388
1302092009,130209,1302,13,Indudur,27388
1302102001,130210,1302,13,"Koto Baru",27361
1302102002,130210,1302,13,Selayo,27361
1302102003,130210,1302,13,Panyakalan,27361
1302102004,130210,1302,13,Gaung,27361
1302102005,130210,1302,13,"Gantuang Ciri",27361
1302102006,130210,1302,13,"Saok Laweh",27361
1302102007,130210,1302,13,"Koto Hilalang",27361
1302102008,130210,1302,13,"Tanjung Bingkung",27361
1302112001,130211,1302,13,Sumani,27356
1302112002,130211,1302,13,Tikalak,27356
1302112003,130211,1302,13,"Koto Sani",27356
1302112004,130211,1302,13,Singkarak,27356
1302112005,130211,1302,13,Aripan,27356
1302112006,130211,1302,13,Kacang,27356
1302112007,130211,1302,13,"Tanjung Alai",27356
1302112008,130211,1302,13,Saniangbaka,27356
1302122001,130212,1302,13,"Sulit Air",27355
1302122002,130212,1302,13,"Tanjung Balik",27355
1302122003,130212,1302,13,Paninjauan,27355
1302122004,130212,1302,13,Kuncir,27355
1302122005,130212,1302,13,Katialo,27355
1302122006,130212,1302,13,Pasilihan,27355
1302122007,130212,1302,13,"Bukit Kanduang",27355
1302122008,130212,1302,13,Sibarambang,27355
1302122009,130212,1302,13,"Labuh Panjang",27355
1302132001,130213,1302,13,Paninggahan,27389
1302132002,130213,1302,13,"Muaro Pingai",27389
1302172001,130217,1302,13,"Talang Babungo",27372
1302172002,130217,1302,13,"Sariak Alahan Tigo",27372
1302172003,130217,1302,13,"Sungai Abu",27372
1302182001,130218,1302,13,"Rangkiang Luluih",27374
1302182002,130218,1302,13,"Batu Bajanjang",27374
1302182003,130218,1302,13,"Garabak Data",27374
1302182004,130218,1302,13,"Tanjung Balik Sumiso",27374
1302182005,130218,1302,13,Simanau,27374
1302192001,130219,1302,13,"Simpang Tj. Nan IV",27383
1302192002,130219,1302,13,"Kampung Batu Dalam",27383
1303032001,130303,1303,13,Timbulun,27571
1303032002,130303,1303,13,"Tanjung Gadang",27571
1303032003,130303,1303,13,"Taratak Baru",27571
1303032004,130303,1303,13,Pulasan,27571
1303032005,130303,1303,13,Langki,27571
1303032006,130303,1303,13,Sibakur,27571
1303032007,130303,1303,13,"Tanjung Lolo",27571
1303032008,130303,1303,13,"Taratak Baru Utara",27571
1303032009,130303,1303,13,Sinyamu,27571
1303042001,130304,1303,13,Muaro,27554
1303042002,130304,1303,13,"Kandang Baru",27554
1303042003,130304,1303,13,Silokek,27554
1303042004,130304,1303,13,"Pematang Panjang",27554
1303042005,130304,1303,13,"Solok Ambah",27554
1303042006,130304,1303,13,Paru,27554
1303042007,130304,1303,13,"Durian Gadang",27554
1303042008,130304,1303,13,"Aie Angek",27554
1303042009,130304,1303,13,Sijunjung,27554
1303052001,130305,1303,13,Palangki,27561
1303052002,130305,1303,13,"Koto Baru",27561
1303052003,130305,1303,13,"Muaro Bodi",27561
1303052004,130305,1303,13,"Mundam Sakti",27561
1303052005,130305,1303,13,"Koto Tuo",27561
1303062001,130306,1303,13,"Sungai Lansek",27572
1303062002,130306,1303,13,Kamang,27572
1303062003,130306,1303,13,"Muaro Takuang",27572
1303062004,130306,1303,13,"Aie Amo",27572
1303062005,130306,1303,13,"Sungai Batuang",27572
1303062006,130306,1303,13,"Kunangan Parik Rantang",27572
1303062007,130306,1303,13,"Tanjung Kaliang",27572
1303062008,130306,1303,13,"Padang Tarok",27572
1303062009,130306,1303,13,Siaur,27572
1303062010,130306,1303,13,"Lubuk Tarantang",27572
1303062011,130306,1303,13,Maloro,27572
1303072001,130307,1303,13,"Lubuak Tarok",27553
1303072002,130307,1303,13,Lalan,27553
1303072003,130307,1303,13,"Buluah Kasok",27553
1303072004,130307,1303,13,"Kampung Dalam",27553
1303072005,130307,1303,13,Silongo,27553
1303072006,130307,1303,13,Latang,27553
1303082001,130308,1303,13,"Limo Koto",27562
1303082002,130308,1303,13,Palaluar,27562
1303082003,130308,1303,13,Guguak,27562
1303082004,130308,1303,13,"Padang Laweh",27562
1303082005,130308,1303,13,Tanjung,27562
1303082006,130308,1303,13,"Bukit Bual",27562
1303082007,130308,1303,13,"Padang Laweh Selatan",
1303092001,130309,1303,13,Silantai,27563
1303092002,130309,1303,13,Sisawah,27563
1303092003,130309,1303,13,Unggan,27563
1303092004,130309,1303,13,"Tanjung Bonai Aur",27563
1303092005,130309,1303,13,"Sumpur Kudus",27563
1303092006,130309,1303,13,Tamparungo,27563
1303092007,130309,1303,13,Kumanis,27563
1303092008,130309,1303,13,Manganti,27563
1303092009,130309,1303,13,"Sumpur Kudus Selatan",27563
1303092010,130309,1303,13,"Tanjung Labuah",27563
1303092011,130309,1303,13,"Tanjung Bonai Aur Selatan",27563
1303102001,130310,1303,13,"Batu Manjulur",27564
1303102002,130310,1303,13,Pamuatan,27564
1303102003,130310,1303,13,"Padang Sibusuk",27564
1303102004,130310,1303,13,"Desa Kampung Baru",27564
1304012001,130401,1304,13,Tambangan,27151
1304012002,130401,1304,13,Jaho,27151
1304012003,130401,1304,13,Singgalang,27151
1304012004,130401,1304,13,Paninjauan,27151
1304012005,130401,1304,13,Panyalaian,27151
1304012006,130401,1304,13,"Koto Laweh",27151
1304012007,130401,1304,13,"Aie Angek",27151
1304012008,130401,1304,13,"Pandai Sikek",27151
1304012009,130401,1304,13,"Koto Baru",27151
1304022001,130402,1304,13,Andaleh,27265
1304022002,130402,1304,13,Sabu,27265
1304022003,130402,1304,13,"Batipuah Ateh",27265
1304022004,130402,1304,13,"Batipuah Baruah",27265
1304022005,130402,1304,13,"Gunuang Rajo",27265
1304022006,130402,1304,13,Pitalah,27265
1304022007,130402,1304,13,"Tanjuang Barulak",27265
1304022008,130402,1304,13,"Bungo Tanjuang",27265
1304032001,130403,1304,13,Simawang,27271
1304032002,130403,1304,13,Balimbiang,27271
1304032003,130403,1304,13,"III Koto",27271
1304032004,130403,1304,13,"Padang Magek",27271
1304032005,130403,1304,13,Rambatan,27271
1304042001,130404,1304,13,Baringin,27213
1304042002,130404,1304,13,"Limo Kaum",27211
1304042003,130404,1304,13,Parambahan,27211
1304042004,130404,1304,13,Cubadak,27216
1304042005,130404,1304,13,Labuh,27211
1304052001,130405,1304,13,"Tanjung Barulak",27280
1304052002,130405,1304,13,Saruaso,27280
1304052003,130405,1304,13,"Koto Tangah",27280
1304052004,130405,1304,13,Pagaruyung,27280
1304062001,130406,1304,13,Taluk,27292
1304062002,130406,1304,13,Buo,27292
1304062003,130406,1304,13,"Tigo Jangko",27292
1304062004,130406,1304,13,Pangian,27292
1304072001,130407,1304,13,"Sungai Patai",27294
1304072002,130407,1304,13,"Andaleh Baruh Bukik",27294
1304072003,130407,1304,13,Tanjung,27294
1304072004,130407,1304,13,Sungayang,27294
1304072005,130407,1304,13,"Minang Kabau",27294
1304082001,130408,1304,13,Simpuruik,27261
1304082002,130408,1304,13,"Sungai Tarab",27261
1304082003,130408,1304,13,Gurun,27261
1304082004,130408,1304,13,"Talang Tangah",27261
1304082005,130408,1304,13,"Padang Laweh",27261
1304082006,130408,1304,13,"Pasie Laweh",27261
1304082007,130408,1304,13,"Koto Tuo",27261
1304082008,130408,1304,13,"Rao Rao",27261
1304082009,130408,1304,13,Kumango,27261
1304082010,130408,1304,13,"Koto Baru",27261
1304092001,130409,1304,13,"Batu Basa",27264
1304092002,130409,1304,13,Tabek,27264
1304092003,130409,1304,13,"Sawah Tangah",27264
1304092004,130409,1304,13,Simabur,27264
1304092005,130409,1304,13,Pariangan,27264
1304092006,130409,1304,13,"Sungai Jambu",27264
1304102001,130410,1304,13,Sumanik,27263
1304102002,130410,1304,13,Situmbuk,27263
1304102003,130410,1304,13,"Lawang Mandahiling",27263
1304102004,130410,1304,13,Supayang,27263
1304102005,130410,1304,13,Salimpaung,27263
1304102006,130410,1304,13,"Tabek Patah",27262
1304112001,130411,1304,13,Atar,27282
1304112002,130411,1304,13,"Padang Ganting",27282
1304122001,130412,1304,13,"Tanjuang Alam",27281
1304122002,130412,1304,13,Barulak,27281
1304132001,130413,1304,13,"Batu Bulek",27293
1304132002,130413,1304,13,"Balai Tangah",27293
1304132003,130413,1304,13,"Tanjuang Bonai",27293
1304132004,130413,1304,13,"Lubuak Jantan",27293
1304132005,130413,1304,13,"Tapi Selo",27293
1304142001,130414,1304,13,"Batu Taba",27266
1304142002,130414,1304,13,Sumpur,27266
1304142003,130414,1304,13,"Padang Laweh Malalo",27266
1304142004,130414,1304,13,"Guguak Malalo",27266
1305012001,130501,1305,13,"Lubuk Alung",25581
1305012002,130501,1305,13,"Pungguang Kasiak Lubuk Alung",25581
1305012003,130501,1305,13,"Pasie Laweh Lubuk Alung",25581
1305012004,130501,1305,13,"Aie Tajun Lubuk Alung",25581
1305012005,130501,1305,13,"Sikabu Lubuk Alung",25581
1305012006,130501,1305,13,"Sungai Abang Lubuk Alung",25581
1305012007,130501,1305,13,"Singguliang Lubuk Alung",25581
1305012008,130501,1305,13,"Salibutan Lubuk Alung",25581
1305012009,130501,1305,13,"Nagari Balah Hilia Lubuk Alung",25581
1305022001,130502,1305,13,Katapiang,25586
1305022002,130502,1305,13,Kasang,25586
1305022003,130502,1305,13,"Sungai Buluah",25586
1305022004,130502,1305,13,"Buayan Lubuk Alung",25586
1305022005,130502,1305,13,"Sungai Buluah Timur",25586
1305022006,130502,1305,13,"Sungai Buluah Barat",25586
1305022007,130502,1305,13,"Sungai Buluah Utara",25586
1305022008,130502,1305,13,"Sungai Buluah Selatan",25586
1305032001,130503,1305,13,"Kapalo Koto",25571
1305032002,130503,1305,13,"Pauh Kambar",25571
1305032003,130503,1305,13,"Padang Bintungan",25571
1305032004,130503,1305,13,"Kurai Taji",25571
1305032005,130503,1305,13,Sunua,25571
1305032006,130503,1305,13,"Padang Kandang Pulau Air Padang",25571
1305032007,130503,1305,13,"Sunua Tengah",25571
1305032008,130503,1305,13,"Sunua Barat",25571
1305032009,130503,1305,13,"Kurai Taji Timur",25571
1305042002,130504,1305,13,Sicincin,25584
1305042003,130504,1305,13,"Lubuk Pandan",25584
1305042004,130504,1305,13,"Sungai Asam",25584
1305052001,130505,1305,13,"Balah Aie",25576
1305052002,130505,1305,13,"Sungai Sariak",25576
1305052003,130505,1305,13,"Lurah Ampalu",25576
1305052004,130505,1305,13,"Lareh Nan Panjang",25576
1305052005,130505,1305,13,"Lareh Nan Panjang Selatan",25576
1305052006,130505,1305,13,"Lareh Nan Panjang Barat",25576
1305052007,130505,1305,13,"Bisati Sungai Sariak",25576
1305052008,130505,1305,13,"Ambuang Kapua Sungai Sariak",25576
1305052009,130505,1305,13,"Lareh Nan Panjang Sungai Sariak",25576
1305052010,130505,1305,13,"Limpato Sungai Sariak",25576
1305052011,130505,1305,13,"Balah Aie Utara",25576
1305052012,130505,1305,13,"Balah Aie Timur",25576
1305062001,130506,1305,13,Campago,25552
1305062002,130506,1305,13,Sikucua,25552
1305062003,130506,1305,13,"Campago Barat",25552
1305062004,130506,1305,13,"Campago Selatan",25552
1305062005,130506,1305,13,"Sikucua Utara",25552
1305062006,130506,1305,13,"Sikucua Timur",25552
1305062007,130506,1305,13,"Sikucua Tengah",25552
1305062008,130506,1305,13,"Sikucua Barat",25552
1305072001,130507,1305,13,"Kuranji Hulu",25562
1305072002,130507,1305,13,"Malai III Koto",25562
1305072003,130507,1305,13,"Batu Gadang Kuranji Hulu",25562
1305072004,130507,1305,13,"Sungai Sirah Kuranji Hulu",25562
1305082001,130508,1305,13,"Kuranji Hilir",25561
1305082002,130508,1305,13,Pilubang,25561
1305082003,130508,1305,13,"Guguak Kuranji Hilir",25561
1305082004,130508,1305,13,"Koto Tinggi Kuranji Hilir",25561
1305092001,130509,1305,13,"III Koto Aur Malintang",25564
1305092002,130509,1305,13,"III Koto Aur Malintang Utara",25564
1305092003,130509,1305,13,"III Koto Aur Malintang Timur",25564
1305092004,130509,1305,13,"III Koto Aur Malintang Selatan",25564
1305092005,130509,1305,13,"Balai Baiak Malai III Koto",25564
1305102001,130510,1305,13,Tapakih,25572
1305102002,130510,1305,13,Ulakan,25572
1305102003,130510,1305,13,"Padang Toboh Ulakan",25572
1305102004,130510,1305,13,"Sungai Gimba Ulakan",25572
1305102005,130510,1305,13,"Seulayat Ulakan",25572
1305102006,130510,1305,13,"Manggopoh Palak Gadang Ulakan",25572
1305102007,130510,1305,13,"Sandi Ulakan",25572
1305102008,130510,1305,13,"Kampuang Gelapuang Ulakan",25572
1305112001,130511,1305,13,Sintuak,25582
1305112002,130511,1305,13,"Toboh Gadang",25582
1305112003,130511,1305,13,"Toboh Gadang Selatan",25582
1305112004,130511,1305,13,"Toboh Gadang Barat",25582
1305112005,130511,1305,13,"Toboh Gadang Timur",25582
1305122001,130512,1305,13,"Koto Baru",25573
1305122002,130512,1305,13,"Koto Dalam",25573
1305122003,130512,1305,13,"Batu Kalang",25573
1305122004,130512,1305,13,"Koto Dalam Barat",25573
1305122005,130512,1305,13,"Koto Dalam Selatan",25573
1305122006,130512,1305,13,"Batu Kalang Utara",25573
1305132001,130513,1305,13,"Malai V Suku",25563
1305132002,130513,1305,13,"Gasan Gadang",25563
1305132003,130513,1305,13,"Malai V Suku Timur",25563
1305142001,130514,1305,13,"Kudu Gantiang",25575
1305142002,130514,1305,13,"Limau Puruik",25575
1305142003,130514,1305,13,"Gunung Padang Alai",25575
1305142004,130514,1305,13,"Kudu Gantiang Barat",25575
1305152001,130515,1305,13,"Kayu Tanam",25585
1305152002,130515,1305,13,Guguak,25585
1305152003,130515,1305,13,Anduriang,25585
1305152004,130515,1305,13,"Kapalo Hilalang",25585
1305162001,130516,1305,13,"Sungai Durian",25574
1305162002,130516,1305,13,Tandikek,25574
1305162003,130516,1305,13,"Tandikek Utara",25574
1305162004,130516,1305,13,"Tandikek Selatan",25574
1305162005,130516,1305,13,"Tandikek Barat",25574
1305162006,130516,1305,13,"Kampuang Tanjuang Koto Mambang Sungai",25574
1305172001,130517,1305,13,Pakandangan,25583
1305172002,130517,1305,13,"Koto Tinggi",25583
1305172003,130517,1305,13,"Toboh Ketek",25583
1305172004,130517,1305,13,"Parit Malintang",25583
1305172005,130517,1305,13,Gadur,25583
1306012001,130601,1306,13,"Tiku Selatan",26473
1306012002,130601,1306,13,"Tiku Utara",26473
1306012003,130601,1306,13,"Tiku Limo Jorong",26473
1306012004,130601,1306,13,"Durian Kapeh Darussalam",
1306022001,130602,1306,13,"Lubuk Basung",26451
1306022002,130602,1306,13,Garagahan,26451
1306022003,130602,1306,13,"Kampung Pinang",26451
1306022004,130602,1306,13,"Kampung Tangah",26451
1306022005,130602,1306,13,Manggopoh,26451
1306032001,130603,1306,13,"Tanjung Sani",26471
1306032002,130603,1306,13,"Sungai Batang",26471
1306032003,130603,1306,13,Maninjau,26471
1306032004,130603,1306,13,Bayua,26471
1306032006,130603,1306,13,"Koto Kaciak",26471
1306032007,130603,1306,13,"Duo Koto",26471
1306032008,130603,1306,13,"Koto Gadang",26471
1306032009,130603,1306,13,"Koto Malintang",26471
1306032010,130603,1306,13,Paninjauan,26471
1306032011,130603,1306,13,Dalko,
1306042001,130604,1306,13,"Matua Hilia",26162
1306042002,130604,1306,13,"Matua Mudiak",26162
1306042003,130604,1306,13,"Tigo Balai",26162
1306042004,130604,1306,13,Lawang,26162
1306042005,130604,1306,13,"Parik Panjang",26162
1306042006,130604,1306,13,"Panta Pauah",26162
1306052002,130605,1306,13,"Sungai Landia",26160
1306052003,130605,1306,13,Balingka,26160
1306052004,130605,1306,13,"Koto Tuo",26160
1306052005,130605,1306,13,"Guguk Tabek Sarajo",26160
1306052006,130605,1306,13,"Koto Panjang",26160
1306052007,130605,1306,13,"Sianok Anam Suku",26160
1306052008,130605,1306,13,"Koto Gadang",26160
1306062001,130606,1306,13,"Padang Lua",26181
1306062002,130606,1306,13,"Taluak Ampek Suku",26181
